identifier;street_name;longitude;latitude;order_of_page;original_filename;link;date;title
oai:www.wbc.poznan.pl:46154;ratajczaka;16.9249861;52.40587970000001;first_page;106.djvu;http://www.wbc.poznan.pl/Content/46154;1933.01.31;"Poznańskie ABC; dziennik poranny dla wszystkich 1933.01.31 R.1 Nr26"
oai:www.wbc.poznan.pl:46154;focha;16.870689300000002;52.375445000000006;other_page;108.djvu;http://www.wbc.poznan.pl/Content/46154;1933.01.31;"Poznańskie ABC; dziennik poranny dla wszystkich 1933.01.31 R.1 Nr26"
oai:www.wbc.poznan.pl:46154;focha;16.870689300000002;52.375445000000006;other_page;107.djvu;http://www.wbc.poznan.pl/Content/46154;1933.01.31;"Poznańskie ABC; dziennik poranny dla wszystkich 1933.01.31 R.1 Nr26"
oai:www.wbc.poznan.pl:46154;królewska;16.919961699999998;52.411956700000005;last_page;105.djvu;http://www.wbc.poznan.pl/Content/46154;1933.01.31;"Poznańskie ABC; dziennik poranny dla wszystkich 1933.01.31 R.1 Nr26"
oai:www.wbc.poznan.pl:51835;ratajczaka;16.9249861;52.40587970000001;first_page;0310.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;pocztowa;16.9287747;52.41022529999999;other_page;0307.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;karola;16.906574600000003;52.4108263;other_page;0312.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;marcinkowskiego;16.9291015;52.4091089;other_page;0312.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;piekary;16.570041399999997;52.29995220000001;other_page;0312.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;plac wolności;16.9274977;52.40782830000001;other_page;0312.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;pocztowa;16.9287747;52.41022529999999;other_page;0312.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;podgórna;16.931985600000004;52.40564060000001;other_page;0312.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;półwiejska;16.929380300000002;52.402399200000005;other_page;0312.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;wyspiańskiego;16.8960352;52.3989272;other_page;0312.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;lodowa;16.898786800000003;52.39179790000001;other_page;0311.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;kocha;16.904563800000002;52.395101000000004;other_page;0311.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;karola;16.906574600000003;52.4108263;other_page;0311.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;rzeczypospolitej;16.923525;52.4124729;other_page;0311.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;słowackiego;16.906574600000003;52.4108263;last_page;0308.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;wielka;16.9376537;52.4085841;last_page;0308.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;kocha;16.904563800000002;52.395101000000004;last_page;0308.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:51835;focha;16.870689300000002;52.375445000000006;last_page;0309.djvu;http://www.wbc.poznan.pl/Content/51835;1936.08.30;Dziennik Poranny 1936.08.30 R.2 Nr201
oai:www.wbc.poznan.pl:72907;pocztowa;16.9287747;52.41022529999999;first_page;019_0001.djvu;http://www.wbc.poznan.pl/Content/72907;1938.07.05;Dziennik Poranny 1938.07.05 R.4 Nr150
oai:www.wbc.poznan.pl:72907;królewski;16.923454500000002;52.4097365;last_page;020_0001.djvu;http://www.wbc.poznan.pl/Content/72907;1938.07.05;Dziennik Poranny 1938.07.05 R.4 Nr150
oai:www.wbc.poznan.pl:72907;kocha;16.904563800000002;52.395101000000004;other_page;023_0001.djvu;http://www.wbc.poznan.pl/Content/72907;1938.07.05;Dziennik Poranny 1938.07.05 R.4 Nr150
oai:www.wbc.poznan.pl:72907;wrocławska;16.9330846;52.40661530000001;other_page;024_0001.djvu;http://www.wbc.poznan.pl/Content/72907;1938.07.05;Dziennik Poranny 1938.07.05 R.4 Nr150
oai:www.wbc.poznan.pl:72907;świętokrzyski;16.9313163;52.405456;other_page;024_0001.djvu;http://www.wbc.poznan.pl/Content/72907;1938.07.05;Dziennik Poranny 1938.07.05 R.4 Nr150
oai:www.wbc.poznan.pl:72907;kręta;16.923525;52.4124729;first_page;022_0001.djvu;http://www.wbc.poznan.pl/Content/72907;1938.07.05;Dziennik Poranny 1938.07.05 R.4 Nr150
oai:www.wbc.poznan.pl:72907;jadwigi;16.902624199999998;52.41010259999999;last_page;021_0001.djvu;http://www.wbc.poznan.pl/Content/72907;1938.07.05;Dziennik Poranny 1938.07.05 R.4 Nr150
oai:www.wbc.poznan.pl:47660;hanki;16.922735100000004;52.3990636;first_page;1276.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;kocha;16.904563800000002;52.395101000000004;first_page;1276.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;kozia;16.9327379;52.4072568;other_page;1280.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;plac wolności;16.9274977;52.40782830000001;other_page;1280.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;wyspiańskiego;16.8960352;52.3989272;other_page;1280.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;żydowska;16.9351622;52.409768;other_page;1280.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;focha;16.870689300000002;52.375445000000006;other_page;1278.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;lodowa;16.898786800000003;52.39179790000001;other_page;1279.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;staszica;16.898459600000002;52.4121849;other_page;1279.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;kocha;16.904563800000002;52.395101000000004;other_page;1279.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;wawrzyniaka;16.8992401;52.4108713;other_page;1279.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;ewangelicka;16.9409615;52.40736709999999;other_page;1277.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;karola;16.906574600000003;52.4108263;other_page;1277.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;kocha;16.904563800000002;52.395101000000004;other_page;1277.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:47660;niska;16.914902899999998;52.4155532;last_page;1275.djvu;http://www.wbc.poznan.pl/Content/47660;1935.11.13;Dziennik Poranny 1935.11.13 R.1 Nr213
oai:www.wbc.poznan.pl:73364;wielka;16.9376537;52.4085841;first_page;302_0001.djvu;http://www.wbc.poznan.pl/Content/73364;1938.08.30;Dziennik Poranny 1938.08.30 R.4 Nr197
oai:www.wbc.poznan.pl:73364;warszawska;16.999973100000002;52.41017009999999;first_page;302_0001.djvu;http://www.wbc.poznan.pl/Content/73364;1938.08.30;Dziennik Poranny 1938.08.30 R.4 Nr197
oai:www.wbc.poznan.pl:73364;pocztowa;16.9287747;52.41022529999999;other_page;301_0001.djvu;http://www.wbc.poznan.pl/Content/73364;1938.08.30;Dziennik Poranny 1938.08.30 R.4 Nr197
oai:www.wbc.poznan.pl:73364;garbary;16.9381151;52.4087068;other_page;306_0001.djvu;http://www.wbc.poznan.pl/Content/73364;1938.08.30;Dziennik Poranny 1938.08.30 R.4 Nr197
oai:www.wbc.poznan.pl:73364;czesława;16.921378100000002;52.3970803;other_page;306_0001.djvu;http://www.wbc.poznan.pl/Content/73364;1938.08.30;Dziennik Poranny 1938.08.30 R.4 Nr197
oai:www.wbc.poznan.pl:73364;jezuicka;16.934301;52.407092299999995;other_page;306_0001.djvu;http://www.wbc.poznan.pl/Content/73364;1938.08.30;Dziennik Poranny 1938.08.30 R.4 Nr197
oai:www.wbc.poznan.pl:73364;grunwaldzka;16.837551;52.3842596;other_page;306_0001.djvu;http://www.wbc.poznan.pl/Content/73364;1938.08.30;Dziennik Poranny 1938.08.30 R.4 Nr197
oai:www.wbc.poznan.pl:73364;kozia;16.9327379;52.4072568;other_page;306_0001.djvu;http://www.wbc.poznan.pl/Content/73364;1938.08.30;Dziennik Poranny 1938.08.30 R.4 Nr197
oai:www.wbc.poznan.pl:73364;królewski;16.923454500000002;52.4097365;last_page;305_0001.djvu;http://www.wbc.poznan.pl/Content/73364;1938.08.30;Dziennik Poranny 1938.08.30 R.4 Nr197
oai:www.wbc.poznan.pl:73364;barska;16.9017805;52.3983055;last_page;305_0001.djvu;http://www.wbc.poznan.pl/Content/73364;1938.08.30;Dziennik Poranny 1938.08.30 R.4 Nr197
oai:www.wbc.poznan.pl:46299;towarowa;16.9164663;52.4043974;first_page;297.djvu;http://www.wbc.poznan.pl/Content/46299;1933.03.04;"Poznańskie ABC; dziennik poranny dla wszystkich 1933.03.04 R.1 Nr58"
oai:www.wbc.poznan.pl:46299;zacisze;16.9137105;52.4128619;other_page;296.djvu;http://www.wbc.poznan.pl/Content/46299;1933.03.04;"Poznańskie ABC; dziennik poranny dla wszystkich 1933.03.04 R.1 Nr58"
oai:www.wbc.poznan.pl:46299;kraszewskiego;16.902624199999998;52.41010259999999;other_page;300.djvu;http://www.wbc.poznan.pl/Content/46299;1933.03.04;"Poznańskie ABC; dziennik poranny dla wszystkich 1933.03.04 R.1 Nr58"
oai:www.wbc.poznan.pl:46299;wielka;16.9376537;52.4085841;other_page;300.djvu;http://www.wbc.poznan.pl/Content/46299;1933.03.04;"Poznańskie ABC; dziennik poranny dla wszystkich 1933.03.04 R.1 Nr58"
oai:www.wbc.poznan.pl:46299;fredry;16.9177031;52.4096504;other_page;299.djvu;http://www.wbc.poznan.pl/Content/46299;1933.03.04;"Poznańskie ABC; dziennik poranny dla wszystkich 1933.03.04 R.1 Nr58"
oai:www.wbc.poznan.pl:46299;kocha;16.904563800000002;52.395101000000004;last_page;298.djvu;http://www.wbc.poznan.pl/Content/46299;1933.03.04;"Poznańskie ABC; dziennik poranny dla wszystkich 1933.03.04 R.1 Nr58"
oai:www.wbc.poznan.pl:47589;wielka;16.9376537;52.4085841;first_page;1097.djvu;http://www.wbc.poznan.pl/Content/47589;1935.10.08;Dziennik Poranny 1935.10.08 R.1 Nr183
oai:www.wbc.poznan.pl:47589;kocha;16.904563800000002;52.395101000000004;other_page;1096.djvu;http://www.wbc.poznan.pl/Content/47589;1935.10.08;Dziennik Poranny 1935.10.08 R.1 Nr183
oai:www.wbc.poznan.pl:47589;niska;16.914902899999998;52.4155532;other_page;1099.djvu;http://www.wbc.poznan.pl/Content/47589;1935.10.08;Dziennik Poranny 1935.10.08 R.1 Nr183
oai:www.wbc.poznan.pl:47589;pocztowa;16.9287747;52.41022529999999;other_page;1095.djvu;http://www.wbc.poznan.pl/Content/47589;1935.10.08;Dziennik Poranny 1935.10.08 R.1 Nr183
oai:www.wbc.poznan.pl:47589;dominikańska;16.936497199999998;52.4095036;other_page;1100.djvu;http://www.wbc.poznan.pl/Content/47589;1935.10.08;Dziennik Poranny 1935.10.08 R.1 Nr183
oai:www.wbc.poznan.pl:47589;dąbrowskiego;16.8593741;52.4262224;other_page;1100.djvu;http://www.wbc.poznan.pl/Content/47589;1935.10.08;Dziennik Poranny 1935.10.08 R.1 Nr183
oai:www.wbc.poznan.pl:47589;plac wolności;16.9274977;52.40782830000001;other_page;1100.djvu;http://www.wbc.poznan.pl/Content/47589;1935.10.08;Dziennik Poranny 1935.10.08 R.1 Nr183
oai:www.wbc.poznan.pl:47589;focha;16.870689300000002;52.375445000000006;last_page;1098.djvu;http://www.wbc.poznan.pl/Content/47589;1935.10.08;Dziennik Poranny 1935.10.08 R.1 Nr183
oai:www.wbc.poznan.pl:47589;grochowe łąki;16.9371969;52.41280339999999;last_page;1098.djvu;http://www.wbc.poznan.pl/Content/47589;1935.10.08;Dziennik Poranny 1935.10.08 R.1 Nr183
oai:www.wbc.poznan.pl:62265;żydowska;16.9351622;52.409768;first_page;0192_0001.djvu;http://www.wbc.poznan.pl/Content/62265;1939.02.09;Dziennik Poranny 1939.02.09 R.5 Nr32
oai:www.wbc.poznan.pl:62265;jadwigi;16.902624199999998;52.41010259999999;first_page;0194_0001.djvu;http://www.wbc.poznan.pl/Content/62265;1939.02.09;Dziennik Poranny 1939.02.09 R.5 Nr32
oai:www.wbc.poznan.pl:62265;fredry;16.9177031;52.4096504;other_page;0193_0001.djvu;http://www.wbc.poznan.pl/Content/62265;1939.02.09;Dziennik Poranny 1939.02.09 R.5 Nr32
oai:www.wbc.poznan.pl:62265;królewski;16.923454500000002;52.4097365;last_page;0191_0001.djvu;http://www.wbc.poznan.pl/Content/62265;1939.02.09;Dziennik Poranny 1939.02.09 R.5 Nr32
oai:www.wbc.poznan.pl:62265;wielka;16.9376537;52.4085841;last_page;0191_0001.djvu;http://www.wbc.poznan.pl/Content/62265;1939.02.09;Dziennik Poranny 1939.02.09 R.5 Nr32
oai:www.wbc.poznan.pl:47686;kopernika;16.9329862;52.402379700000004;first_page;1367.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;pocztowa;16.9287747;52.41022529999999;other_page;1365.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;mickiewicza;16.911282699999997;52.4110435;other_page;1369.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;wielka;16.9376537;52.4085841;other_page;1369.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;kocha;16.904563800000002;52.395101000000004;other_page;1369.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;żydowska;16.9351622;52.409768;other_page;1366.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;królewski;16.923454500000002;52.4097365;other_page;1366.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;karola;16.906574600000003;52.4108263;other_page;1366.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;żydowska;16.9351622;52.409768;other_page;1368.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;wielkopolska;16.9138111;52.4185789;other_page;1368.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;plac wolności;16.9274977;52.40782830000001;last_page;1370.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;pocztowa;16.9287747;52.41022529999999;last_page;1370.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;wyspiańskiego;16.8960352;52.3989272;last_page;1370.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:47686;żydowska;16.9351622;52.409768;last_page;1370.djvu;http://www.wbc.poznan.pl/Content/47686;1935.11.28;Dziennik Poranny 1935.11.28 R.1 Nr226
oai:www.wbc.poznan.pl:74123;wjazdowa;16.9220679;52.4068771;first_page;0905_0001.djvu;http://www.wbc.poznan.pl/Content/74123;1939.07.04;Dziennik Poranny 1939.07.04 R.5 Nr150
oai:www.wbc.poznan.pl:74123;fredry;16.9177031;52.4096504;other_page;0907_0001.djvu;http://www.wbc.poznan.pl/Content/74123;1939.07.04;Dziennik Poranny 1939.07.04 R.5 Nr150
oai:www.wbc.poznan.pl:74123;prądzyńskiego;16.9162266;52.390032399999996;other_page;0908_0001.djvu;http://www.wbc.poznan.pl/Content/74123;1939.07.04;Dziennik Poranny 1939.07.04 R.5 Nr150
oai:www.wbc.poznan.pl:74123;wysoka;16.90782;52.412490999999996;other_page;0904_0001.djvu;http://www.wbc.poznan.pl/Content/74123;1939.07.04;Dziennik Poranny 1939.07.04 R.5 Nr150
oai:www.wbc.poznan.pl:74123;pocztowa;16.9287747;52.41022529999999;last_page;0903_0001.djvu;http://www.wbc.poznan.pl/Content/74123;1939.07.04;Dziennik Poranny 1939.07.04 R.5 Nr150
oai:www.wbc.poznan.pl:51892;pocztowa;16.9287747;52.41022529999999;first_page;0524.djvu;http://www.wbc.poznan.pl/Content/51892;1936.10.11;Dziennik Poranny 1936.10.11 R.2 Nr237
oai:www.wbc.poznan.pl:51892;św. marcin;16.9220679;52.4068771;first_page;0524.djvu;http://www.wbc.poznan.pl/Content/51892;1936.10.11;Dziennik Poranny 1936.10.11 R.2 Nr237
oai:www.wbc.poznan.pl:51892;żydowska;16.9351622;52.409768;first_page;0524.djvu;http://www.wbc.poznan.pl/Content/51892;1936.10.11;Dziennik Poranny 1936.10.11 R.2 Nr237
oai:www.wbc.poznan.pl:51892;szkolna;16.9320595;52.4067568;last_page;0523.djvu;http://www.wbc.poznan.pl/Content/51892;1936.10.11;Dziennik Poranny 1936.10.11 R.2 Nr237
oai:www.wbc.poznan.pl:51892;kocha;16.904563800000002;52.395101000000004;last_page;0523.djvu;http://www.wbc.poznan.pl/Content/51892;1936.10.11;Dziennik Poranny 1936.10.11 R.2 Nr237
oai:www.wbc.poznan.pl:51892;pocztowa;16.9287747;52.41022529999999;other_page;0521.djvu;http://www.wbc.poznan.pl/Content/51892;1936.10.11;Dziennik Poranny 1936.10.11 R.2 Nr237
oai:www.wbc.poznan.pl:51892;kocha;16.904563800000002;52.395101000000004;last_page;0522.djvu;http://www.wbc.poznan.pl/Content/51892;1936.10.11;Dziennik Poranny 1936.10.11 R.2 Nr237
oai:www.wbc.poznan.pl:74136;kocha;16.904563800000002;52.395101000000004;first_page;0930_0001.djvu;http://www.wbc.poznan.pl/Content/74136;1939.07.08;Dziennik Poranny 1939.07.08 R.5 Nr154
oai:www.wbc.poznan.pl:74136;południowa;16.9371969;52.41280339999999;first_page;0930_0001.djvu;http://www.wbc.poznan.pl/Content/74136;1939.07.08;Dziennik Poranny 1939.07.08 R.5 Nr154
oai:www.wbc.poznan.pl:74136;focha;16.870689300000002;52.375445000000006;other_page;0932_0001.djvu;http://www.wbc.poznan.pl/Content/74136;1939.07.08;Dziennik Poranny 1939.07.08 R.5 Nr154
oai:www.wbc.poznan.pl:74136;wierzbięcice;16.921311;52.3961918;other_page;0932_0001.djvu;http://www.wbc.poznan.pl/Content/74136;1939.07.08;Dziennik Poranny 1939.07.08 R.5 Nr154
oai:www.wbc.poznan.pl:74136;pocztowa;16.9287747;52.41022529999999;other_page;0932_0001.djvu;http://www.wbc.poznan.pl/Content/74136;1939.07.08;Dziennik Poranny 1939.07.08 R.5 Nr154
oai:www.wbc.poznan.pl:74136;matejki;16.900091699999997;52.400732500000004;other_page;0932_0001.djvu;http://www.wbc.poznan.pl/Content/74136;1939.07.08;Dziennik Poranny 1939.07.08 R.5 Nr154
oai:www.wbc.poznan.pl:74136;kręta;16.923525;52.4124729;other_page;0932_0001.djvu;http://www.wbc.poznan.pl/Content/74136;1939.07.08;Dziennik Poranny 1939.07.08 R.5 Nr154
oai:www.wbc.poznan.pl:74136;wysoka;16.90782;52.412490999999996;last_page;0928_0001.djvu;http://www.wbc.poznan.pl/Content/74136;1939.07.08;Dziennik Poranny 1939.07.08 R.5 Nr154
oai:www.wbc.poznan.pl:74136;fredry;16.9177031;52.4096504;last_page;0931_0001.djvu;http://www.wbc.poznan.pl/Content/74136;1939.07.08;Dziennik Poranny 1939.07.08 R.5 Nr154
oai:www.wbc.poznan.pl:73527;teatralna;16.924739000000002;52.409063;first_page;580_0001.djvu;http://www.wbc.poznan.pl/Content/73527;1938.10.22;Dziennik Poranny 1938.10.22 R.4 Nr243
oai:www.wbc.poznan.pl:73527;kocha;16.904563800000002;52.395101000000004;first_page;580_0001.djvu;http://www.wbc.poznan.pl/Content/73527;1938.10.22;Dziennik Poranny 1938.10.22 R.4 Nr243
oai:www.wbc.poznan.pl:73527;pocztowa;16.9287747;52.41022529999999;other_page;577_0001.djvu;http://www.wbc.poznan.pl/Content/73527;1938.10.22;Dziennik Poranny 1938.10.22 R.4 Nr243
oai:www.wbc.poznan.pl:73527;27 grudnia;16.9234044;52.408103499999996;last_page;582_0001.djvu;http://www.wbc.poznan.pl/Content/73527;1938.10.22;Dziennik Poranny 1938.10.22 R.4 Nr243
oai:www.wbc.poznan.pl:73527;kocha;16.904563800000002;52.395101000000004;last_page;582_0001.djvu;http://www.wbc.poznan.pl/Content/73527;1938.10.22;Dziennik Poranny 1938.10.22 R.4 Nr243
oai:www.wbc.poznan.pl:73527;wielka;16.9376537;52.4085841;last_page;582_0001.djvu;http://www.wbc.poznan.pl/Content/73527;1938.10.22;Dziennik Poranny 1938.10.22 R.4 Nr243
oai:www.wbc.poznan.pl:73527;roosevelta;16.9130146;52.40849;other_page;578_0001.djvu;http://www.wbc.poznan.pl/Content/73527;1938.10.22;Dziennik Poranny 1938.10.22 R.4 Nr243
oai:www.wbc.poznan.pl:73527;królewski;16.923454500000002;52.4097365;other_page;578_0001.djvu;http://www.wbc.poznan.pl/Content/73527;1938.10.22;Dziennik Poranny 1938.10.22 R.4 Nr243
oai:www.wbc.poznan.pl:73527;wodna;16.9358969;52.407354100000006;last_page;581_0001.djvu;http://www.wbc.poznan.pl/Content/73527;1938.10.22;Dziennik Poranny 1938.10.22 R.4 Nr243
oai:www.wbc.poznan.pl:46327;dąbrowskiego;16.8593741;52.4262224;first_page;360.djvu;http://www.wbc.poznan.pl/Content/46327;1933.03.14;"Poznańskie ABECE; dziennik poranny dla wszystkich 1933.03.14 R.1 Nr68"
oai:www.wbc.poznan.pl:46327;pocztowa;16.9287747;52.41022529999999;other_page;357.djvu;http://www.wbc.poznan.pl/Content/46327;1933.03.14;"Poznańskie ABECE; dziennik poranny dla wszystkich 1933.03.14 R.1 Nr68"
oai:www.wbc.poznan.pl:46327;fabryczna;16.912716699999997;52.3876114;other_page;359.djvu;http://www.wbc.poznan.pl/Content/46327;1933.03.14;"Poznańskie ABECE; dziennik poranny dla wszystkich 1933.03.14 R.1 Nr68"
oai:www.wbc.poznan.pl:46327;marcinkowskiego;16.9291015;52.4091089;other_page;359.djvu;http://www.wbc.poznan.pl/Content/46327;1933.03.14;"Poznańskie ABECE; dziennik poranny dla wszystkich 1933.03.14 R.1 Nr68"
oai:www.wbc.poznan.pl:46327;kanta;16.896773800000002;52.3860708;last_page;356.djvu;http://www.wbc.poznan.pl/Content/46327;1933.03.14;"Poznańskie ABECE; dziennik poranny dla wszystkich 1933.03.14 R.1 Nr68"
oai:www.wbc.poznan.pl:46327;kantaka;16.9231069;52.407667700000005;last_page;356.djvu;http://www.wbc.poznan.pl/Content/46327;1933.03.14;"Poznańskie ABECE; dziennik poranny dla wszystkich 1933.03.14 R.1 Nr68"
oai:www.wbc.poznan.pl:73959;pocztowa;16.9287747;52.41022529999999;first_page;674_0001.djvu;http://www.wbc.poznan.pl/Content/73959;1938.11.10;Dziennik Poranny 1938.11.10 R.4 Nr258
oai:www.wbc.poznan.pl:73959;kozia;16.9327379;52.4072568;first_page;674_0001.djvu;http://www.wbc.poznan.pl/Content/73959;1938.11.10;Dziennik Poranny 1938.11.10 R.4 Nr258
oai:www.wbc.poznan.pl:73959;królewski;16.923454500000002;52.4097365;other_page;670_0001.djvu;http://www.wbc.poznan.pl/Content/73959;1938.11.10;Dziennik Poranny 1938.11.10 R.4 Nr258
oai:www.wbc.poznan.pl:73959;wielka;16.9376537;52.4085841;last_page;669_0001.djvu;http://www.wbc.poznan.pl/Content/73959;1938.11.10;Dziennik Poranny 1938.11.10 R.4 Nr258
oai:www.wbc.poznan.pl:62782;pokojowa;16.8985108;52.397146899999996;first_page;0392_0001.djvu;http://www.wbc.poznan.pl/Content/62782;1939.03.19;Dziennik Poranny 1939.03.19 R.5 Nr65
oai:www.wbc.poznan.pl:62782;kocha;16.904563800000002;52.395101000000004;first_page;0392_0001.djvu;http://www.wbc.poznan.pl/Content/62782;1939.03.19;Dziennik Poranny 1939.03.19 R.5 Nr65
oai:www.wbc.poznan.pl:62782;kochanowskiego;16.910153;52.4120243;first_page;0392_0001.djvu;http://www.wbc.poznan.pl/Content/62782;1939.03.19;Dziennik Poranny 1939.03.19 R.5 Nr65
